"","Age","lower99CI","lower95CI","median","upper95CI","upper99CI","sigma","Gradient1"
"731",77.5,14788.0514252641,15868.1749807466,19565.7700164114,23643.2524886562,24999.4901555092,0.101130645681678,-35.9330359195519
"732",77.6,14784.3859830378,15864.5110171276,19562.1767128194,23639.8230378457,24996.1298567805,0.101152168967192,-35.9438844212127
"733",77.7,14780.7198961627,15860.8463049854,19558.5823243773,23636.3921553562,24992.7680148043,0.101173696833432,-35.9546580507595
"734",77.8,14777.0531705255,15857.1808505713,19554.9868585722,23632.9598500214,24989.4046388591,0.101195229281373,-35.9653571963281
"735",77.9,14773.3858119822,15853.5146601042,19551.3903228526,23629.5261306294,24986.0397381755,0.10121676631199,-35.9759822467095
"736",78,14769.7178263582,15849.84773977,19547.7927246279,23626.0910059226,24982.673321936,0.10123830792626,-35.9865335835275
"737",78.1,14766.0492194486,15846.180095723,19544.1940712695,23622.6544845983,24979.3053992764,0.101259854125156,-35.9970115908072
"738",78.2,14762.3799970182,15842.5117340851,19540.5943701105,23619.216575309,24975.935979285,0.101281404909656,-36.0074166472623
"739",78.3,14758.7101648016,15838.8426609463,19536.9936284457,23615.7772866625,24972.5650710032,0.101302960280734,-36.0177491294962
"740",78.4,14755.039728504,15835.1728823653,19533.3918535328,23612.3366272224,24969.1926834262,0.101324520239367,-36.0280094136033
"741",78.5,14751.3686938005,15831.5024043691,19529.7890525914,23608.8946055083,24965.8188255029,0.101346084786532,-36.0381978699661
"742",78.6,14747.6970663372,15827.8312329535,19526.1852328044,23605.4512299959,24962.4435061363,0.101367653923205,-36.0483148705316
"743",78.7,14744.0248517305,15824.1593740835,19522.5804013174,23602.0065091174,24959.0667341836,0.101389227650363,-36.0583607815352
"744",78.8,14740.352055568,15820.4868336929,19518.9745652392,23598.560451262,24955.6885184571,0.101410805968982,-36.0683359696122
"745",78.9,14736.6786834082,15816.8136176852,19515.3677316423,23595.1130647758,24952.3088677235,0.101432388880041,-36.0782407968509
"746",79,14733.0047407812,15813.1397319331,19511.7599075626,23591.6643579623,24948.9277907052,0.101453976384515,-36.0880756245751
"747",79.1,14729.3302331881,15809.4651822794,19508.1511000001,23588.2143390824,24945.5452960798,0.101475568483384,-36.097840811417
"748",79.2,14725.6551661021,15805.7899745365,19504.541315919,23584.7630163552,24942.1613924808,0.101497165177624,-36.1075367130252
"749",79.3,14721.9795449678,15802.1141144872,19500.9305622477,23581.3103979576,24938.7760884979,0.101518766468214,-36.1171636853032
"750",79.4,14718.303375202,15798.4376078843,19497.3188458791,23577.8564920252,24935.3893926769,0.101540372356132,-36.1267220777518
"751",79.5,14714.6266621937,15794.7604604512,19493.7061736714,23574.4013066519,24932.0013135203,0.101561982842356,-36.136212242418
"752",79.6,14710.9494113042,15791.0826778822,19490.0925524471,23570.9448498908,24928.6118594876,0.101583597927865,-36.1456345251281
"753",79.7,14707.2716278672,15787.4042658421,19486.4779889946,23567.4871297539,24925.2210389952,0.101605217613639,-36.1549892726543
"754",79.8,14703.5933171891,15783.7252299669,19482.8624900674,23564.0281542128,24921.8288604171,0.101626841900655,-36.1642768278762
"755",79.9,14699.9144845493,15780.0455758637,19479.2460623846,23560.5679311986,24918.4353320848,0.101648470789893,-36.1734975307263
"756",80,14696.2351352,15776.3653091112,19475.6287126315,23557.1064686026,24915.0404622881,0.101670104282333,-36.1826517223381
"757",80.1,14692.5552743668,15772.6844352595,19472.0104474593,23553.6437742758,24911.6442592746,0.101691742378954,-36.1917397382786
"758",80.2,14688.8749072485,15769.0029598303,19468.3912734854,23550.17985603,24908.2467312506,0.101713385080737,-36.2007619143697
"759",80.3,14685.1940390174,15765.3208883176,19464.771197294,23546.7147216374,24904.8478863808,0.101735032388661,-36.2097185827224
"760",80.4,14681.5126748195,15761.638226187,19461.1502254357,23543.2483788312,24901.4477327892,0.101756684303707,-36.218610074684
"761",80.5,14677.8308197747,15757.9549788769,19457.5283644283,23539.7808353057,24898.0462785589,0.101778340826855,-36.2274367189093
"762",80.6,14674.1484789768,15754.2711517975,19453.9056207564,23536.3120987165,24894.6435317323,0.101800001959086,-36.2361988413613
"763",80.7,14670.4656574938,15750.5867503322,19450.2820008722,23532.842176681,24891.2395003118,0.10182166770138,-36.2448967677119
"764",80.8,14666.782360368,15746.9017798368,19446.6575111955,23529.3710767782,24887.8341922596,0.10184333805472,-36.2535308214501
"765",80.9,14663.0985926161,15743.21624564,19443.0321581133,23525.8988065491,24884.4276154979,0.101865013020086,-36.2621013214448
"766",81,14659.4143592296,15739.5301530439,19439.4059479812,23522.4253734974,24881.0197779099,0.10188669259846,-36.2706085884929
"767",81.1,14655.7296651746,15735.8435073235,19435.7788871223,23518.9507850889,24877.6106873389,0.101908376790823,-36.2790529380072
"768",81.2,14652.0445153922,15732.1563137274,19432.1509818285,23515.4750487526,24874.2003515894,0.101930065598158,-36.2874346860553
"769",81.3,14648.3589147986,15728.4685774778,19428.5222383599,23511.9981718799,24870.788778427,0.101951759021448,-36.2957541444848
"770",81.4,14644.6728682853,15724.7803037707,19424.8926629455,23508.5201618259,24867.3759755788,0.101973457061673,-36.3040116261982
"771",81.5,14640.986380719,15721.0914977758,19421.2622617828,23505.041025909,24863.9619507334,0.101995159719817,-36.3122074397324
"772",81.6,14637.2994569421,15717.4021646369,19417.6310410389,23501.5607714111,24860.5467115414,0.102016866996863,-36.3203418912963
"773",81.7,14633.6121017726,15713.7123094722,19413.9990068497,23498.0794055782,24857.1302656153,0.102038578893793,-36.3284152886263
"774",81.8,14629.9243200043,15710.0219373741,19410.3661653209,23494.5969356201,24853.7126205301,0.102060295411592,-36.3364279337475
